"group","doc_id","unique_phrase_id","sentences","date","evidence_proportion","avg_polarity","uncertainty_proportion"
1,202004101,"202004101_103","Il a les tableaux, lui. M. Legault : On est rendus à 106 540 tests négatifs, 11 677 positifs, 2 721 sous investigation. Donc, ça continue à augmenter beaucoup, là, puis, comme je le disais tantôt, on peut être fiers, puis c'était une des méthodes importantes. Il y a deux choses importantes pour bien réussir : tester puis garder les gens les plus éloignés les uns des autres. M. Lacroix (Louis) : Et, dans cette même veine, vous avez dit, M. Arruda, que vous allez faire des tests en général dans la population. Est-ce que vous avez déjà des statistiques? Parce que vous avez commencé à tester, dans les CHSLD, de façon générale. Est-ce que jusqu'à maintenant vous êtes capable de dégager un certain pourcentage de la population, avec les statistiques que vous avez, qui est infecté sans le savoir, les fameux asymptomatiques? Est-ce qu'il est trop tôt? M. Arruda (Horacio) : Non, parce que, si vous me permettez, les échantillons qu'on faits dans les CHSLD, puis etc., c'est des petits volumes qu'on ne peut pas extrapoler à la population en général. Ce serait trop périlleux. Et il y a une circulation, probablement, dans ces milieux-là, qui est plus grande que celle dans la population en général. Ce n'est vraiment que les études de séroprévalence qui vont pouvoir le faire, puis il faut accumuler les informations, là, en fonction de la caractéristique. Si vous me permettez, je vais quand même passer un message qui est important. Nos résultats ont donné des... Le courage du premier ministre, en faisant cette pause importante, a donné des résultats exceptionnels, parce qu'on ne s'est pas retrouvés dans une situation où notre système de santé a été complètement arrêté.",2020-04-10,0.176470588235294,-0.0256582633053221,0
2,202004101,"202004101_144","Alors, ça aussi, ça fait partie, hein, de milieux de vie pour les personnes âgées, effectivement. C'est quelque chose qu'on fait régulièrement dans réseau, et il fallait le faire de façon impérative parce qu'effectivement il fallait être préparés pour le pire scénario, hein? Je pense, c'est la chose responsable à faire en milieu hospitalier. Là, maintenant, évidemment, les choses changent, les choses évoluent, et on arrête les transferts de nouvelles personnes en RI, en RTF et dans les CHSLD pour le moment. Effectivement, c'est cessé, mais, au début et au départ, c'était nécessaire de le faire. M. Arruda (Horacio) : ...si vous permettez. Vous allez voir, partout dans le monde, il y a eu des travailleurs de la santé puis des gens qui ont été infectés. Au début, ici, on a eu un profil associé à des voyages. Mais une chose qu'on avait sous-estimée, puis ça, c'est vrai partout dans le monde puis ce n'est que récemment qu'on l'a vu, c'est la question des porteurs asymptomatiques et des gens qui n'ont pas de symptôme ou très peu et qui sont contaminés. C'est arrivé dans les CHSLD, mais, si ces personnes-là étaient restées en milieu hospitalier, je vais vous dire une chose, il y aurait pu y avoir des travailleurs de la santé qui auraient été infectés puis qui les auraient rendues malades. Parce que, malheureusement, les personnes qui sont en CHSLD sont souvent des gens beaucoup plus malades et donc plus à risque d'avoir des décès. Mais j'aimerais ça qu'on regarde ça dans la perspective de ce qui s'est passé partout dans le monde. Des travailleurs de la... Et cette connaissance-là du fait qu'on peut transmettre la maladie de façon asymptomatique, puis etc., a pu faire que certains patients ou certaines personnes ont pu contaminer d'autres personnes alors qu'ils n'avaient pas de symptôme. Maintenant, on le sait. On ne le savait pas, à une certaine époque, puis c'était comme ça dans tout le monde. Puis vous allez voir... vous pourrez aller regarder la littérature pour revoir cela. Dans le fond, ça a été un facteur majeur, puis c'est ça, un des facteurs qui fait que c'est une maladie qui se transmet beaucoup, malheureusement, à cause que, malheureusement, avant même d'avoir des symptômes... puis ça, on ne savait pas ça au début. Je ne vous disais pas ça au début, hein? On disait : C'est surtout les gens symptomatiques, mais là on se rend compte que ce n'est pas ça et c'est des apprentissages. Ça démontre la nouveauté du virus, qui est apparu quelque part en décembre, janvier, puis là on est rendu au mois d'avril, mais on en apprend beaucoup plus, puis on va en apprendre encore sur ce virus-là.",2020-04-10,0.0909090909090909,0.00503192494046154,0
1,202004102,"202004102_142","Je pense aussi, puis ça, c'est un point extrêmement important puis ça démontre la difficulté du problème auquel on fait face, les milieux de vie pour aînés sont extrêmement hétérogènes. Par hétérogènes, je veux dire : sont très différentes les unes des autres. Il y en a qui sont très bien fournies en matériel, très bien connectées sur le réseau, d'autres qui le sont moins. Puis le défi en ce moment, c'est que les aînés, ils sont partout, ça fait qu'il faut essayer de mobiliser le réseau et d'amener les gens sur le terrain le plus possible pour essayer d'aplanir l'hétérogénéité et la différence de chacun de ces milieux-là. Mme Blais (Prévost) : Moi, je répondrais peut-être en terminant que ça a été très difficile, je pense, de comprendre le virus comme tel. C'est un virus invisible. Et je crois qu'au début, quand on a dit, le 14 mars, que les personnes étaient confinées dans les résidences privées pour aînés, il y a des gens qui n'y croyaient pas, là. C'était très difficile. Ce confinement-là a été difficile parce que le virus, étant invisible, on ne le sait pas qu'on peut être porteur du virus parce qu'on est asymptomatique et finalement on le développe, mais on peut le transmettre. Et je crois que ça a fait boule de neige aussi, là. M. Nguyen (Quoc Dinh) : Puis juste, si je peux ajouter, là, peut-être une petite précision aussi. On parle d'un certain nombre de CHSLD où il y a plus de cas, mais il faut comprendre que c'est une maladie qui se déclare, comme je l'ai mentionné, plus tardivement. Et donc est-ce que ça veut... Une possibilité, puis on le souhaite, c'est que ça reste... c'est seulement ces CHSLD-là. Mais l'autre possibilité, un peu comme Montréal est en avance par rapport au reste du Québec, bien, est-ce qu'il n'y aurait pas lieu que... bien, si ces CHSLD-là étaient un peu en avance sur le reste. Puis c'est l'idée, donc, de prendre des actions à la vitesse grand V pour essayer de ralentir toute propagation dans des milieux qui ne sont pas fortement atteints.",2020-04-10,0,-0.0400469522847502,0
1,202004111,"202004111_333","Dr Arruda, dans les CHSLD, en tenant compte de ce qui s'est passé au Québec depuis un mois, vous pensez que les mesures qui sont prises actuellement, là, avant de voir l'effet et une baisse du nombre de cas, ça va prendre combien de temps? M. Arruda (Horacio) : C'est toujours difficile de prévoir, mais on sait que les mesures, habituellement, il faut compter l'effet... la mesure qui est autour de 14, 15, 21, jusqu'à 21 jours, puis, après ça, l'effet sur les maladies qui vont avoir été acquises sur les décès ou les hospitalisations avec un autre 15 jours. C'est clair que, dans les milieux de CHSLD, compte tenu qu'il y a une concentration de gens à haut risque, la probabilité de décès est plus grande. D'ailleurs, on observe aussi qu'une proportion, quand même, des décès qui ont eu lieu chez les personnes âgées ont eu lieu aussi à domicile, hein? Je ne sais pas si vous comprenez. Dans les faits, ce qui arrive dans un CHSLD, c'est une concentration de plus de personnes, plus d'interactions avec du personnel, mais il y a quand même un risque aussi à domicile. Donc, je pense que tout ça est aussi variable en fonction, je vous dirais, de la transmission qu'il va y avoir dans la communauté parce que des travailleurs de la santé pourraient être contaminés aussi, mais en appliquant des mesures avec des masques, puis leurs symptômes, etc. Ce qui ne nous a pas du tout aidés, puis ce qui n'aide personne non plus, ici comme ailleurs, parce que la problématique dans les centres pour personnes âgées, elle n'est pas seulement québécoise, c'est cette situation, je vous dirais, là, de personnes asymptomatiques ou très peu symptomatiques qui introduit le virus dans ces milieux-là. Donc, je vous dirais, je pense qu'on fait tout, là, en ce moment, pour le faire. Il va falloir le maintenir. Le maintenir aussi tout le temps qu'on va avoir de la transmission dans la communauté, là, puis surtout le maintenir pour éviter une deuxième puis une troisième vague. M. Laforest (Alain) : Si je fais une addition, c'est 30 jours, là. M. Arruda (Horacio) : Disons, peut-être un peu avant ça, si vous me permettez, il va y avoir un effet, mais pas un effet total et global. M. Gagnon (Marc-André) : Merci.",2020-04-11,0,-0.00933181199795151,0
1,202004141,"202004141_114","Donc, ça l'a marché. La courbe a été aplatie grâce au travail que vous avez fait avec nous, grâce au respect des consignes. Vous savez, pour la Santé publique, brimer les droits de la personne, il faut avoir des bonnes raisons. Ici, on a voulu sauver des vies, et je demeure convaincu qu'on en a sauvé plusieurs et qu'on pas eu à faire des choix difficiles comme ont eu lieu ailleurs dans le monde. Comme mesure, on a interdit aux visiteurs en CHSLD et en résidences pour personnes âgées... On a interdit les visites puis ça l'a marché. La situation aurait été beaucoup plus pire si on ne l'avait pas fait. Nos hôpitaux seraient pleins à craquer probablement, actuellement, avec beaucoup de gens qui seraient à l'hôpital et aux soins intensifs. Mais, il faut comprendre que, notamment avec la connaissance qui s'améliore, on se rend compte aujourd'hui, ce qu'on ne savait pas au début de l'épidémie, que plusieurs personnes étaient asymptomatiques et pouvaient contaminer les gens autour d'eux. C'est ce qui est probablement arrivé avec des gens qui revenaient de voyage ou qui l'auraient attrapé ailleurs, qui sont rentrés dans les CHSLD, là où il y a une concentration importante de gens très vulnérables. Et, ça l'a amené les décès qu'on voit actuellement, qui nous dérangent tous, bien entendu, mais qui sont un phénomène qu'on observe aussi ailleurs dans d'autres provinces, dans d'autres endroits où il y a une concentration de personnes âgées. Beaucoup de gens nous écrivent, je reçois beaucoup de courriels personnels pour changer les consignes. Aujourd'hui, je vais vous demander la collaboration de tous pour respecter à la lettre ce qu'on va faire en CHSLD. Le premier ministre en a déjà énoncé quelques éléments, mais, je veux vous le dire, c'est très important que vous compreniez que vous devez respecter ce qu'on vous dit actuellement. Ça s'adresse seulement aux CHSLD, là où les gens les plus vulnérables ont besoin de soins beaucoup plus concentrés en nombre d'heures que ce qu'on retrouve dans les autres résidences pour personnes âgées. Et cette chose-là va être faite pour ces patients-là et leurs proches aidants soignants. Il faut comprendre que ce sont des gens qui sont connus avant la pandémie.",2020-04-14,0.117647058823529,-0.000487985782103425,0
2,202004141,"202004141_441","Ces gens-là ont un travail important, puis on le voit quand il arrive une crise comme on vit actuellement, puis il faut le regarder. Parce que je me suis rendu compte, moi, que, quand on a augmenté les budgets des CHSLD depuis qu'on est au gouvernement, bien, malheureusement, on n'arrivait pas à dépenser tout l'argent qui était mis dans les CHSLD parce qu'il y avait beaucoup, beaucoup de postes qui étaient affichés, mais pas comblés. Donc, il y a un problème d'attractivité, il y a un problème de salaire, mais, plus que ça, il y a un problème qu'il n'y a pas assez de préposés aux bénéficiaires de formés au Québec. Donc, il va falloir, à l'avenir, que ça soit un métier, une profession qui est beaucoup plus valorisée, pas juste le salaire, mais de façon générale, là. On le voit aujourd'hui comment, plus que jamais, les préposés aux bénéficiaires sont importants. Je ne dis pas qu'on ne le savait pas avant, là. La preuve, c'est qu'on le dit depuis qu'on est au pouvoir, il faut augmenter le salaire des préposés aux bénéficiaires. Mme Crête (Mylène) : Ma deuxième question porte... Vous avez reconnu, en début de conférence de presse, qu'il y a probablement eu une transmission asymptomatique du coronavirus par des employés en CHSLD. Dans ce cas-là, est-ce que vous maintenez toujours la directive de la santé publique de rappeler au travail des employés qui ont été en contact avec une personne infectée et qui ne présentent pas de symptômes après sept jours? M. Arruda (Horacio) : Écoutez, l'enjeu de cette démarche-là est associé à, je vous dirais, le maintien des services. Parce que la personne qui revient, elle va porter, par exemple, un masque puis elle va être dans une situation... D'ailleurs, elle le sait, c'est encore peut-être... Les gens sont encore plus prudents dans ce contexte-là. Autant que faire se peut, vous comprendrez qu'on ne veut pas que quelqu'un meure parce qu'on n'a pas donné de soins. Il ne meurt pas du COVID-19, mais... C'est véritablement, j'appellerais, des situations qu'on essaie de faire en termes d'exceptions.",2020-04-14,0.117647058823529,-0.0110688665710187,0
1,202004161,"202004161_337","Est-ce que vous êtes au courant de ces directives-là? Et quels seront les moyens, justement, à prendre pour éviter que ces médecins-là, qui ont peut-être été exposés à la COVID-19, ramènent le virus dans les hôpitaux? Mme McCann : Moi, je vais vous dire une chose là-dessus puis je vais laisser Dr Arruda vous répondre, parce que c'est un volet santé publique. Mais je vais vous dire qu'avec les 2 000 médecins qui lèvent la main on va vraiment faire des vérifications, être sûrs, là, qu'on n'affecte pas des secteurs hospitaliers qui vont reprendre, là, graduellement. Alors, on va s'assurer de ça. Moi, je pense que ceux qui ont levé la main, c'est probablement ceux qui peuvent se libérer. Alors, j'ai confiance. Quant à la mesure, là, de sept jours, je vais me tourner vers Dr Arruda, vu que c'est un volet santé publique. M. Arruda (Horacio) : Bien, écoutez, c'est clair que c'est l'enjeu de la transmission en étant asymptomatique. Il faut voir que les médecins qui vont avoir pratiqué en CHLSD ou dans certains centres vont avoir utilisé des méthodes de précaution, donc ce n'est pas... et donc ils vont s'être protégés... et tout dépendamment dans quel département ils pourront aller, là. Il y a peut-être des départements qui vont être, je vous dirais, avec des plus grandes consignes à cause du potentiel d'exposition de personnes très immunosupprimées. Mais, s'ils reviennent, ils vont revenir aussi avec du matériel de protection, là, et je pense que c'est une orientation qui peut varier un peu selon l'établissement et selon la situation particulière des individus. Donc, ça ne sera pas appliqué partout de la même façon. C'est important aussi compte tenu, un, de l'histoire, est-ce qu'il a travaillé dans un centre où il y avait éclosion ou pas. Tout ça, ce sont des facteurs qui vont être pris en considération. Le Modérateur : Merci.",2020-04-16,0.176470588235294,0.0242518059855521,0
1,202004171,"202004171_169","M. Legault : Regardez, là, moi, je suis ici pour prendre ma part de responsabilité, là. On peut tout faire, au gouvernement, par décret ou par une loi spéciale. Donc, je prends toute la responsabilité. Mme Martin (Andrée) : Une autre question concerne, bien, les médecins spécialistes dans les CHSLD. On sait que l'annulation ou le report de chirurgies, notamment en oncologie, là, ça, ça a causé énormément d'inquiétudes chez les patients. Le stress a vraiment monté d'un cran aussi avec l'annonce de l'envoi de ces médecins spécialistes dans les CHSLD. Je voudrais savoir, concrètement, là, comment ça marche. Vous ne craignez pas de fragiliser ou de mettre en péril la reprise des activités dans les blocs opératoires? Parce que, M. Arruda, vous parlez notamment de ces personnes asymptomatiques qui transmettent le virus. Mme McCann : Bien, de là l'importance de bien, bien utiliser les équipements de protection. Puis on sait que les médecins, là, ils savent comment utiliser le matériel de protection. Ça, c'est vraiment à la base. Puis je veux rassurer vraiment par rapport aux gens, par exemple, qui ont un cancer. C'est sûr que le secteur de l'oncologie, là, on veut qu'il reprenne, là, graduellement, là, j'en parlais hier. Alors, vous savez, là, sur 10 000 médecins spécialistes, là, il y en a un certain nombre qui sont inactifs actuellement. Mais ce qu'on veut, c'est vraiment pouvoir sauvegarder le secteur hospitalier, là où il y a des médecins, où est-ce que c'est nécessaire qu'ils travaillent, puis, même quand ça va reprendre graduellement, de prévoir — c'est ce qu'on fait — les médecins spécialistes dont on va avoir besoin. Alors, nous, on parle d'une tranche de médecins spécialistes qui vont être inactifs pour un certain temps.",2020-04-17,0,-0.00503812636165578,0
2,202004171,"202004171_407","Mais pour tous les gens, là, qui sont dans sa situation, c'est prévu dans l'arrêté, ils sont déjà payés, mais ils peuvent venir puis ils conservent leurs bénéfices, ils conservent leurs assurances. Il n'y a pas d'inquiétude, là. Je pense que, là, il y a eu une mauvaise compréhension de l'arrêté ministériel. Alors, si on peut avoir l'information sur cette dame, moi, je l'apprécierais, mais on va faire un rappel à tous les établissements. On a besoin de ces gens-là, de gens comme la dame dont vous parlez, qui a les compétences et qui va venir nous aider, je l'espère. Le Modérateur : Sous-question. M. Lacroix (Louis) : Pour M. Arruda. Il y a deux semaines, je vous ai parlé des fameux tests qu'on... je vous posais la question, à savoir s'il n'y aurait pas lieu de faire des tests aléatoires dans la population. Parce que, là, en ce moment, on teste les gens dont on soupçonne, dans bien des cas, qu'ils sont atteints de la maladie, alors que ça ne nous permet pas de savoir quels sont les gens asymptomatiques, les gens qui ont la COVID-19 et qui la transmettent sans le savoir. On en est où aujourd'hui, deux semaines plus tard? Vous nous aviez dit que vous deviez commencer ces tests aléatoires dans certains secteurs. Est-ce que c'est fait et quels sont les résultats? M. Arruda (Horacio) : ...je ne crois pas que c'est fait, en tout cas, de façon systématique, là. Si c'est fait, je ne suis pas au courant. Il y a deux éléments. Il y a des éléments par rapport aux tests. Juste pour vous dire aussi qu'on parle beaucoup d'un test extraordinaire, qui est le test rapide, qu'on peut avoir le résultat en 15, 20 minutes, là. Déjà, j'ai discuté avec le chef... le directeur du Laboratoire de santé publique du Québec. Il faut comprendre que ce test-là, oui, il est rapide, mais il va détecter, par exemple, seulement quand quelqu'un va avoir dans son échantillon 300 virus. Le test qu'on a actuellement, ça en prend trois. Donc, juste pour vous dire, dans les faits, plus on va tester des asymptomatiques, plus ça va prendre un test sensible. Puis là, actuellement, les gens sont en train de voir qu'est-ce qui va être le mieux pour faire ces éléments-là. Parce que, si on a un test puis que ça prend beaucoup de virus pour être positif, à ce moment-là, on ne l'a pas... ou si on n'a pas assez de virus, l'autre aurait détecté positif, lui, négatif, ça va changer le portrait épidémiologique. Mais je vous dirais que oui, on va faire des tests quand la capacité va être là. Si vous me demandez la date exacte, je ne suis pas en mesure. Mais ce qui va être surtout important, à mon avis, c'est les études de séroépidémiologie, qui, elles, vont vraiment capter. Parce que, quand vous faites un test, vous pouvez être négatif, mais le lendemain vous allez être positif, ou le test est négatif, puis vous avez fait la maladie il y a très longtemps, puis vous n'avez plus de virus. Ce qui va être intéressant avec l'étude de séroépidémiologie, c'est qu'on va être capables de mesurer des anticorps, soit qu'ils soient récents, ce qu'on appelle les IgM, ou les IgG. Donc, ce n'est pas en cours, mais je prends note de ça.",2020-04-17,0.103448275862069,-0.00916490175305861,0
1,202004201,"202004201_200","M. Arruda (Horacio) : Écoutez, je vais peut-être... Je vais répondre à votre question, mais avant je voudrais juste m'assurer de répondre à une question qui m'a été posée par, je pense, M. Bossé, vendredi dernier, en lien avec combien de patients infectés sont sortis vivants des soins intensifs. Je pense que c'est vous qui m'avez posé la question. C'est 86 % des gens qui sont passés aux soins intensifs, qui sont sortis actuellement, à peu près, en termes d'estimé. Donc, il y a à peu près un taux de mortalité autour de 14 %, 15 %, c'est ce qu'on s'attendait, quand les gens sont malades et qu'ils sont hospitalisés Écoutez, c'est toujours une question très importante, ce que vous dites. On avait des réserves, pour la pandémie, notamment d'antiviraux, etc. On a eu des masques N95, etc. Il y a des décisions qui sont prises par les gouvernements puis les autorités, là. Il faut voir que les pandémies, ce genre de pandémie ci, notamment, a des caractéristiques très particulières, en lien avec le fait que les gens sont asymptomatiques avant de donner la chose. C'est toujours facile, a posteriori, de dire qu'on n'est pas prêts. Est-ce que vous pouvez me dire : Si on avait su, on aurait eu des réserves de masques, on aurait eu des entreprises au Québec pour être capable d'avoir des masques, on aurait peut-être équipé mieux... ou avoir eu une meilleure structure de gestion dans nos CHSLD? La réponse, en rétrospective, c'est clair que c'est oui. Moi, je pense qu'on travaille... Je pense que, partout dans le monde, on s'est retrouvés un peu dans la même situation. Peut-être que, par exemple, la Chine, avec ses capacités de produire des masques dans ses propres entreprises, c'est différent de nous. Donc, il y a plein de facteurs, je pense, qui font qu'on pourra regarder pour analyser ce qu'il en est. Moi, je peux vous dire qu'on fait mieux que ce qu'on a déjà fait antérieurement, devant une menace comme celle-ci, qui est beaucoup plus grande que celle du H1N1.",2020-04-20,0.117647058823529,0.00643226658252234,0
2,202004201,"202004201_412","La personne qui va porter un masque artisanal... Il y a toutes sortes de gens qui disent : On peut prendre un tee-shirt puis... Tu sais, un tee-shirt, là, ça peut être très mince puis, en termes de protection, ce n'est pas très élevé. Mais on va... on est en train de regarder ça. Au cours de la semaine, on va avoir une position nouvelle par rapport à ça pour que les gens puissent se fabriquer des masques, avec certaines conditions, là, qui vont être adéquates. Mais je tiens à vous dire que, si on voit, comme on voit aux États-Unis... Ici, là, les gens, quand ils attendent pour aller à l'épicerie, qu'ils sont à deux mètres les uns des autres, ils n'ont pas de masque. Mais, si maintenant les gens vont se mettre à porter des masques puis ils vont se mettre un à la queue leu leu derrière les autres, à un pied, comme on voit ailleurs, bien, vous venez de voir que le masque, qui donne cette impression de : «I'm Superman», «Je suis protégé», «Je ne me lave plus les mains» puis etc., ça devient plutôt dangereux. Mais, si des gens, pour protéger les autres ou peut-être pour éviter qu'ils contaminent les autres, parce qu'ils sont asymptomatiques, avant qu'ils le fassent, portent un masque de façon adéquate puis font les autres consignes, ça va être adéquat. On va même probablement faire des vidéos pour expliquer aux gens comment le mettre, comment l'enlever puis etc., parce que, même en milieu de soins, les gens peuvent se tromper. Ça fait que je ne suis pas contre les masques. Je ne voudrais pas que les gens... Puis je veux vous dire que porter un masque toute la journée, là, même en tissu, vous allez voir que vous allez être essoufflé quand vous allez monter ou descendre les escaliers. Mais, si le masque fait que les gens se rapprochent, en pensant qu'ils sont protégés, puis qu'ils se mettent des gants, puis que là ils peuvent toucher à tout, je m'excuse, là, on a véritablement un problème. Et tous reconnaissent encore que l'efficacité de ça, là, n'est pas garantie, que ça peut même être nuisible. Mais, si on le fait bien, on va le faire. Puis moi, je ne commencerai pas à dire à quelqu'un : Aïe!",2020-04-20,0,-0.0120407808356158,0
1,202004241,"202004241_150","Mme McCann : Bien, écoutez, moi, je pense que ce qui est important, c'est que le matériel de protection soit bien porté, hein? Puis on sait que les médecins, ils ont de bonnes connaissances dans l'utilisation du matériel de protection. Donc, ça, c'est la première chose. Évidemment, ça dépend aussi... puis je vais demander à Dr Arruda d'ajouter quelque chose là-dessus parce que ça dépend où le médecin a travaillé et dans quel département il travaille à l'hôpital. Il y a peut-être des mesures additionnelles à prendre, mais, à la base, c'est de bien porter le matériel de protection, et les conseils d'usage, là... quand on sort de la zone chaude, il y a des mesures à prendre. Alors, pour la transition, je vais donner la parole à Dr Arruda là-dessus. M. Arruda (Horacio) : Bien, effectivement, c'est évalué, je vous dirais, au cas à cas, tout dépendamment de la clientèle, si elle est à haut risque ou pas. C'est sûr que dès que le médecin a des symptômes, on ne voudra pas qu'il aille travailler. Par contre, vous allez me dire, il y a des gens qui sont asymptomatiques, c'est tout à fait vrai, mais, dans le contexte de soins, je vous dirais, les gens vont porter une attention particulière à l'équipement puis, je vous dirais, aux mesures de précaution. En contexte de soins, c'est plus facile que dans un contexte, même, de soins aigus, plus facile que dans un contexte de CHSLD, où les soins sont d'une autre nature. Et puis je pense aussi, quelque part, qu'il y a quand même de la circulation communautaire aussi, là, donc ça ne veut pas dire que... Il y aura des risques, même aux médecins qui ne sont pas allés dans les CHSLD, de l'attraper dans le cadre de leurs activités communautaires, d'où l'importance, à mon avis, encore, tant pour les médecins, que pour les travailleurs de la santé, que pour la population, que ce déconfinement-là se fasse de façon progressive. Mais aussi ça ne veut pas dire que, le jour où on fait le déconfinement, tout le monde se retrouve avec des soupers le dimanche avec grand-papa, grand-maman, et puis le bon rôti de boeuf, etc. On a tous le goût de ça bientôt, mais on n'est pas encore rendus après la phase intensive, donc j'invite encore tout le monde à garder... Il y a un dosage, on réouvre, on réouvre dans certains secteurs, on réouvre avec des personnes qui ne sont pas nécessairement à risque, mais n'allons pas tout mêler en même temps. Parce que c'est sûr que ça va amener un vent de liberté attendue, puis ça va être difficile pour ceux qui vont avoir encore à rester un peu plus enfermés, mais il va falloir le faire comme ça. M. Gagnon (Marc-André) : Merci.",2020-04-24,0.0588235294117647,0.000831276566570688,0
1,202004271,"202004271_222","Est-ce qu'il va y avoir, par exemple, un nombre d'enfants limité dans les salles de classe? Est-ce qu'il y aura suggestion de porter un masque pour les... vous avez dit pour les techniciens en service de garde. Mais dans les classes en tant que telles, quelles seront les conditions dans les classes? M. Legault : O.K. Donc, ce qu'on va faire, c'est de s'assurer... Bon, d'abord, on s'attend à ce que, quand même, ce ne soient pas tous les enfants qui retournent à l'école. Deuxièmement, bien, on a toutes les écoles secondaires qui vont être vides aussi, donc, si jamais il y avait affluence, on pourrait séparer les enfants. Mais on veut s'assurer qu'il y ait un maximum d'à peu près 15 enfants par classe, dépendamment de la grandeur de la classe, là, mais, pour être capable d'avoir deux mètres de distance entre chaque enfant. M. Lacroix (Louis) : Et est-ce que vous allez tester dans les écoles? Parce qu'il pourrait y avoir, jusqu'à un certain point, des enfants qui vont être porteurs, peut-être asymptomatiques, etc. Est-ce que vous allez, à terme, faire des tests pour vérifier s'il y a de la propagation à l'intérieur des écoles? M. Arruda (Horacio) : C'est une possibilité. C'est clair, par contre, s'il y a des éclosions, on aurait un professeur qui serait malade, qui développerait des symptômes ou un enfant qui développerait des symptômes, on va gérer ces cas-là comme ce qu'on appelle des éclosions puis des agrégats. Là, à savoir est-ce qu'on va le faire de façon aléatoire, ça pourrait être en milieu d'école, comme ça pourrait être aussi dans le milieu... dans la communauté. On pourrait tester... je vous donne des exemples, là, tester des épiciers, des épiceries, vu que... compte tenu que ça a été en ouverture depuis longtemps. On va avoir une stratégie qui va être la mieux balancée entre la quantité de tests qu'on a de disponible et puis la représentativité de la donnée.",2020-04-27,0,-0.00563025210084034,0
1,202004281,"202004281_186","M. Legault, pourquoi ne pas permettre les petits rassemblements dans les résidences privées, là, les soupers de couples en amis, les enfants qui jouent ensemble avec les enfants du voisin, par exemple, sur le terrain? Et est-ce que ces personnes-là vont recevoir une amende si jamais on se retrouve à quatre ou à six dans une résidence ou sur la terrasse, par exemple? M. Legault : Bien, il n'y a rien de changé pour ce qui est des rassemblements. Comme l'a dit le Dr Arruda, les entreprises, bien, à un moment donné, on ne peut pas les fermer pour toujours, on a besoin d'avoir des revenus pour être capables de se payer des services, donc c'est pour ça qu'on y va graduellement. Mais faire des partys de famille, on peut s'en passer pendant un certain temps. Je comprends que ce n'est pas bon pour la santé mentale puis que les gens ont hâte de se retrouver, mais bon, un, les personnes doivent rester à deux mètres puis, idéalement, ne pas être trop longtemps dans la même pièce, même si elles sont à deux mètres. Donc, si on veut sauver, si on veut être capables d'épargner les personnes vulnérables, bien, il faut maintenir ces consignes-là. M. Arruda (Horacio) : Si vous me permettez, M. le premier ministre, il faut comprendre que le principal «driver» de l'épidémie n'est pas nécessairement les contacts qu'on va faire en société où on va se croiser puis on fait très attention. Puis on sait qu'il y a des asymptomatiques. Mais ça a été, comme en Chine, les contacts familiaux à l'intérieur, c'est toujours un risque plus grand de transmission, puis etc., et c'est pour ça qu'on veut le faire. C'est clair qu'avec l'évolution de la situation, on verra quand est-ce qu'on pourra permettre, je dirais, un rassemblement progressif — hein, c'est le terme du jour, progressif — en fonction de l'épidémiologie, qui va être peut être différente d'un territoire à l'autre, mais il est encore trop tôt, à mon sens, pour le faire. Le Modérateur : Maintenant, au tour de Tommy Chouinard, LaPresse. M. Chouinard (Tommy) : Bonjour. D'abord, M. le premier ministre, votre homologue de l'Ontario vient juste de déclarer qu'il était hors de question, pour lui, de suivre l'exemple du Québec au sujet de la réouverture des écoles. Il a déclaré : «Nous ne voulons pas mettre nos enfants en danger.» Craignez-vous de sous-estimer le risque que cela pose pour les enfants de retourner à l'école? M. Legault : Non. Moi, je trouve que si on parle, par exemple, des enfants qui ont des difficultés d'apprentissage, c'est une question de balance d'inconvénients, beaucoup plus de risques de les priver d'école pendant six mois que le risque qu'on leur fait courir de conséquences graves de retourner à l'école. Donc, c'est une question, là, d'évaluation de risques.",2020-04-28,0.117647058823529,-0.0123911343618581,0
